	Pressure Time	Pressure 	Cycles Remaining	Recipe	Loop
	23.266	 0.349	100	100c_tio2	
	23.418	 0.349	100	100c_tio2	
	23.569	 0.348	100	100c_tio2	
	23.717	 0.349	100	100c_tio2	
	23.868	 0.349	100	100c_tio2	
	24.018	 0.349	100	100c_tio2	
	24.167	 0.349	100	100c_tio2	
	24.317	 0.349	100	100c_tio2	
	24.467	 0.348	100	100c_tio2	
	24.692	 0.349	100	100c_tio2	
	24.767	 0.348	100	100c_tio2	
	24.919	 0.348	100	100c_tio2	
	25.067	 0.348	100	100c_tio2	
	25.217	 0.348	100	100c_tio2	
	25.367	 0.348	100	100c_tio2	
	25.518	 0.348	100	100c_tio2	
	25.670	 0.348	100	100c_tio2	
	25.818	 0.348	100	100c_tio2	
	25.970	 0.348	100	100c_tio2	
	26.117	 0.347	100	100c_tio2	
	26.268	 0.352	100	100c_tio2	
	26.419	 0.347	100	100c_tio2	
	26.568	 0.347	100	100c_tio2	
	26.718	 0.347	100	100c_tio2	
	26.868	 0.347	100	100c_tio2	
	27.018	 0.347	100	100c_tio2	
	27.168	 0.347	100	100c_tio2	
	27.318	 0.347	100	100c_tio2	
	27.467	 0.347	100	100c_tio2	
	27.620	 0.347	100	100c_tio2	
	27.769	 0.348	100	100c_tio2	
	27.917	 0.347	100	100c_tio2	
	28.066	 0.347	100	100c_tio2	
	28.217	 0.348	100	100c_tio2	
	28.368	 0.347	100	100c_tio2	
	28.517	 0.348	100	100c_tio2	
	28.697	 0.350	100	100c_tio2	
	28.816	 0.348	100	100c_tio2	
	28.967	 0.347	100	100c_tio2	
	29.116	 0.348	100	100c_tio2	
	29.268	 0.348	100	100c_tio2	
	29.416	 0.348	100	100c_tio2	
	29.571	 0.347	100	100c_tio2	
	29.718	 0.348	100	100c_tio2	
	29.868	 0.348	100	100c_tio2	
	30.018	 0.347	100	100c_tio2	
	30.167	 0.347	100	100c_tio2	
	30.317	 0.347	100	100c_tio2	
	30.467	 0.347	100	100c_tio2	
	30.694	 0.348	100	100c_tio2	
	30.766	 0.348	100	100c_tio2	
	30.917	 0.348	100	100c_tio2	
	31.067	 0.348	100	100c_tio2	
	31.217	 0.348	100	100c_tio2	
	31.367	 0.348	100	100c_tio2	
	31.519	 0.348	100	100c_tio2	
	31.668	 0.349	100	100c_tio2	
	31.818	 0.349	100	100c_tio2	
	31.967	 0.348	100	100c_tio2	
	32.118	 0.348	100	100c_tio2	
	32.267	 0.348	100	100c_tio2	
	32.418	 0.348	100	100c_tio2	
	32.566	 0.348	100	100c_tio2	
	32.717	 0.348	100	100c_tio2	
	32.867	 0.348	100	100c_tio2	
	33.017	 0.348	100	100c_tio2	
	33.168	 0.348	100	100c_tio2	
	33.317	 0.348	100	100c_tio2	
	33.466	 0.347	100	100c_tio2	
	33.617	 0.347	100	100c_tio2	
	33.768	 0.348	100	100c_tio2	
	33.918	 0.347	100	100c_tio2	
	34.066	 0.347	100	100c_tio2	
	34.218	 0.347	100	100c_tio2	
	34.369	 0.347	100	100c_tio2	
	34.518	 0.347	100	100c_tio2	
	34.726	 0.350	100	100c_tio2	
	34.819	 0.347	100	100c_tio2	
	34.967	 0.347	100	100c_tio2	
	35.117	 0.347	100	100c_tio2	
	35.267	 0.347	100	100c_tio2	
	35.419	 0.347	100	100c_tio2	
	35.571	 0.347	100	100c_tio2	
	35.716	 0.348	100	100c_tio2	
	35.868	 0.347	100	100c_tio2	
	36.019	 0.342	100	100c_tio2	
	36.168	 0.342	100	100c_tio2	
	36.318	 0.348	100	100c_tio2	
	36.469	 0.347	100	100c_tio2	
	36.696	 0.350	100	100c_tio2	
	36.768	 0.347	100	100c_tio2	
	36.916	 0.348	100	100c_tio2	
	37.066	 0.348	100	100c_tio2	
	37.217	 0.348	100	100c_tio2	
	37.367	 0.348	100	100c_tio2	
	37.518	 0.347	100	100c_tio2	
	37.668	 0.347	100	100c_tio2	
	37.818	 0.348	100	100c_tio2	
	37.968	 0.348	100	100c_tio2	
	38.117	 0.347	100	100c_tio2	
	38.267	 0.347	100	100c_tio2	
	38.417	 0.347	100	100c_tio2	
	38.566	 0.347	100	100c_tio2	
	38.717	 0.348	100	100c_tio2	
	38.869	 0.348	100	100c_tio2	
	39.018	 0.348	100	100c_tio2	
	39.167	 0.348	100	100c_tio2	
	39.317	 0.343	100	100c_tio2	
	39.466	 0.343	100	100c_tio2	
	39.617	 0.343	100	100c_tio2	
	39.768	 0.343	100	100c_tio2	
	39.917	 0.343	100	100c_tio2	
	40.066	 0.343	100	100c_tio2	
	40.217	 0.343	100	100c_tio2	
	40.367	 0.344	100	100c_tio2	
	40.518	 0.343	100	100c_tio2	
	40.695	 0.343	100	100c_tio2	
	40.817	 0.343	100	100c_tio2	
	40.967	 0.343	100	100c_tio2	
	41.118	 0.343	100	100c_tio2	
	41.268	 0.343	100	100c_tio2	
	41.416	 0.342	100	100c_tio2	
	41.570	 0.343	100	100c_tio2	
	41.716	 0.342	100	100c_tio2	
	41.867	 0.342	100	100c_tio2	
	42.017	 0.342	100	100c_tio2	
	42.168	 0.342	100	100c_tio2	
	42.318	 0.342	100	100c_tio2	
	42.467	 0.342	100	100c_tio2	
	42.698	 0.344	100	100c_tio2	
	42.766	 0.342	100	100c_tio2	
	42.918	 0.342	100	100c_tio2	
	43.068	 0.342	100	100c_tio2	
	43.216	 0.342	100	100c_tio2	
	43.368	 0.342	100	100c_tio2	
	43.517	 0.342	100	100c_tio2	
	43.667	 0.342	100	100c_tio2	
	43.819	 0.342	100	100c_tio2	
	43.967	 0.342	100	100c_tio2	
	44.117	 0.342	100	100c_tio2	
	44.267	 0.342	100	100c_tio2	
	44.418	 0.342	100	100c_tio2	
	44.569	 0.342	100	100c_tio2	
	44.716	 0.342	100	100c_tio2	
	44.868	 0.343	100	100c_tio2	
	45.017	 0.342	100	100c_tio2	
	45.169	 0.342	100	100c_tio2	
	45.318	 0.342	100	100c_tio2	
	45.468	 0.342	100	100c_tio2	
	45.617	 0.342	100	100c_tio2	
	45.767	 0.342	100	100c_tio2	
	45.917	 0.343	100	100c_tio2	
	46.069	 0.342	100	100c_tio2	
	46.218	 0.342	100	100c_tio2	
	46.368	 0.342	100	100c_tio2	
	46.518	 0.342	100	100c_tio2	
	46.697	 0.344	100	100c_tio2	
	46.816	 0.342	100	100c_tio2	
	46.966	 0.342	100	100c_tio2	
	47.119	 0.343	100	100c_tio2	
	47.268	 0.342	100	100c_tio2	
	47.417	 0.343	100	100c_tio2	
	47.569	 0.343	100	100c_tio2	
	47.716	 0.343	100	100c_tio2	
	47.868	 0.342	100	100c_tio2	
	48.017	 0.343	100	100c_tio2	
	48.168	 0.343	100	100c_tio2	
	48.320	 0.343	100	100c_tio2	
	48.467	 0.343	100	100c_tio2	
	48.700	 0.343	100	100c_tio2	
	48.770	 0.343	100	100c_tio2	
