	Heater Time	Heater 6 	Heater 7	Heater 8	Heater 9	Heater 10	Heater 11	Heater 12	Heater 13	Heater 14	Heater 15	Heater 16	Heater 17	Program Time	MFC 1	MFC Time	Cycles Remaining	Recipe	Loop
	132.2	80.1	79.6	98.9	100.5	79.9	75.0	26.4	27.0	949925.8	20.007	133.832	550	100c_tio2	
	136.2	80.1	79.6	98.7	100.5	79.9	75.0	26.5	27.0	949928.8	19.995	136.831	550	100c_tio2	
	138.2	80.1	79.6	98.7	100.5	79.9	75.0	26.4	27.0	949931.8	19.992	139.832	550	100c_tio2	
	142.2	80.0	79.5	98.6	100.5	79.9	75.0	26.4	27.0	949934.8	20.038	142.833	550	100c_tio2	
	144.2	80.1	79.6	98.7	100.5	79.9	75.0	26.4	27.0	949937.8	20.001	145.835	550	100c_tio2	
	148.2	80.1	79.6	98.8	100.5	80.0	75.0	26.4	27.0	949940.8	20.004	148.835	550	100c_tio2	
	150.2	80.1	79.6	98.8	100.5	79.9	75.0	26.4	27.0	949943.8	19.992	151.832	550	100c_tio2	
	154.2	80.1	79.6	98.8	100.5	79.9	75.0	26.4	27.0	949946.8	19.995	154.831	550	100c_tio2	
	156.2	80.1	79.6	98.9	100.5	79.9	75.0	26.4	27.0	949949.8	20.004	157.833	550	100c_tio2	
	160.2	80.1	79.6	99.0	100.5	79.9	75.0	26.4	27.0	949952.8	20.004	160.831	550	100c_tio2	
	162.2	80.1	79.5	99.0	100.6	79.9	75.0	26.4	27.0	949955.8	20.004	163.832	550	100c_tio2	
	166.2	80.1	79.6	98.9	100.5	79.9	75.0	26.4	27.0	949958.8	20.001	166.832	550	100c_tio2	
	168.2	80.0	79.6	99.0	100.5	79.9	75.0	26.4	27.0	949961.8	20.007	169.831	550	100c_tio2	
	172.2	80.0	79.6	98.9	100.5	79.9	75.0	26.4	27.0	949964.8	19.998	172.833	550	100c_tio2	
	174.2	80.1	79.5	98.9	100.5	80.0	75.0	26.4	27.0	949967.8	20.007	175.831	550	100c_tio2	
	178.2	80.1	79.6	99.0	100.5	80.0	75.0	26.4	27.0	949970.8	19.998	178.834	550	100c_tio2	
